time,RegionName,value
2014-06-01,75019,302000.0
2014-06-01,76040,148000.0
2014-06-01,43221,244100.0
2014-06-01,77840,152500.0
2014-06-01,78748,209200.0
2014-06-01,78626,168700.0
2014-06-01,37129,158100.0
2014-06-01,43214,218900.0
2014-06-01,80910,130300.0
2014-06-01,70663,113100.0
2014-06-01,78728,192100.0
2014-06-01,75287,247300.0
2014-06-01,58078,185200.0
2014-06-01,76108,112200.0
2014-07-01,99301,163900.0
2014-07-01,76051,253200.0
2014-07-01,78210,69600.0
2014-07-01,76039,156800.0
2014-07-01,75028,256300.0
2014-07-01,15217,221700.0
2014-07-01,75035,269900.0
2014-07-01,2453,436000.0
2014-07-01,78602,138600.0
2014-07-01,76116,129200.0
2014-07-01,76021,180700.0
2014-07-01,75019,304800.0
2014-07-01,76040,149500.0
2014-07-01,43221,245800.0
2014-07-01,77840,156300.0
2014-07-01,78748,210600.0
2014-07-01,78626,170400.0
2014-07-01,37129,159200.0
2014-07-01,43214,220800.0
2014-07-01,80910,131200.0
2014-07-01,70663,114300.0
2014-07-01,78728,194800.0
2014-07-01,75287,249500.0
2014-07-01,58078,185900.0
2014-07-01,76108,113600.0
2014-08-01,99301,164800.0
2014-08-01,76051,255400.0
2014-08-01,78210,69200.0
2014-08-01,76039,159700.0
2014-08-01,75028,257400.0
2014-08-01,15217,221900.0
2014-08-01,75035,270500.0
2014-08-01,2453,434800.0
2014-08-01,78602,138900.0
2014-08-01,76116,130100.0
2014-08-01,76021,181200.0
2014-08-01,75019,307400.0
2014-08-01,76040,150900.0
2014-08-01,43221,248400.0
2014-08-01,77840,159200.0
2014-08-01,78748,212100.0
2014-08-01,78626,172000.0
2014-08-01,37129,160200.0
2014-08-01,43214,222900.0
2014-08-01,80910,132500.0
2014-08-01,70663,114200.0
2014-08-01,78728,197700.0
2014-08-01,75287,250700.0
2014-08-01,58078,188200.0
2014-08-01,76108,114900.0
2014-09-01,99301,165500.0
2014-09-01,76051,257400.0
2014-09-01,78210,68600.0
2014-09-01,76039,162500.0
2014-09-01,75028,258800.0
2014-09-01,15217,222800.0
2014-09-01,75035,271400.0
2014-09-01,2453,434600.0
2014-09-01,78602,138900.0
2014-09-01,76116,130800.0
2014-09-01,76021,181600.0
2014-09-01,75019,309900.0
2014-09-01,76040,152100.0
2014-09-01,43221,250800.0
2014-09-01,77840,161700.0
2014-09-01,78748,213400.0
2014-09-01,78626,173400.0
2014-09-01,37129,160900.0
2014-09-01,43214,225200.0
2014-09-01,80910,133900.0
2014-09-01,70663,113400.0
2014-09-01,78728,200500.0
2014-09-01,75287,251200.0
2014-09-01,58078,190700.0
2014-09-01,76108,116100.0
2014-10-01,99301,165900.0
2014-10-01,76051,259100.0
2014-10-01,78210,68600.0
2014-10-01,76039,164200.0
2014-10-01,75028,259800.0
2014-10-01,15217,223700.0
2014-10-01,75035,272300.0
2014-10-01,2453,435700.0
2014-10-01,78602,139600.0
2014-10-01,76116,132000.0
2014-10-01,76021,181900.0
2014-10-01,75019,312500.0
2014-10-01,76040,152600.0
2014-10-01,43221,252400.0
2014-10-01,77840,163700.0
2014-10-01,78748,213800.0
2014-10-01,78626,174300.0
2014-10-01,37129,161300.0
2014-10-01,43214,226700.0
2014-10-01,80910,135100.0
2014-10-01,70663,113500.0
2014-10-01,78728,202900.0
2014-10-01,75287,251800.0
2014-10-01,58078,192600.0
2014-10-01,76108,117100.0
2014-11-01,99301,166100.0
2014-11-01,76051,261300.0
2014-11-01,78210,69200.0
2014-11-01,76039,165900.0
2014-11-01,75028,260600.0
2014-11-01,15217,224200.0
2014-11-01,75035,273900.0
2014-11-01,2453,438100.0
2014-11-01,78602,140900.0
2014-11-01,76116,133100.0
2014-11-01,76021,182200.0
2014-11-01,75019,315500.0
2014-11-01,76040,152700.0
2014-11-01,43221,253800.0
2014-11-01,77840,165000.0
2014-11-01,78748,214400.0
2014-11-01,78626,174800.0
2014-11-01,37129,161800.0
2014-11-01,43214,227400.0
2014-11-01,80910,136300.0
2014-11-01,70663,114000.0
2014-11-01,78728,205200.0
2014-11-01,75287,252600.0
2014-11-01,58078,194600.0
2014-11-01,76108,117700.0
2014-12-01,99301,166200.0
2014-12-01,76051,263200.0
2014-12-01,78210,69500.0
2014-12-01,76039,167800.0
2014-12-01,75028,261800.0
2014-12-01,15217,224700.0
2014-12-01,75035,276400.0
2014-12-01,2453,442200.0
2014-12-01,78602,141700.0
2014-12-01,76116,133600.0
2014-12-01,76021,182800.0
2014-12-01,75019,318400.0
2014-12-01,76040,152800.0
2014-12-01,43221,255200.0
2014-12-01,77840,165900.0
2014-12-01,78748,215700.0
2014-12-01,78626,175200.0
2014-12-01,37129,162600.0
2014-12-01,43214,227800.0
2014-12-01,80910,137200.0
2014-12-01,70663,114700.0
2014-12-01,78728,207700.0
2014-12-01,75287,252700.0
2014-12-01,58078,196900.0
2014-12-01,76108,118100.0
2015-01-01,99301,166800.0
2015-01-01,76051,264200.0
2015-01-01,78210,69400.0
2015-01-01,76039,169200.0
2015-01-01,75028,264100.0
2015-01-01,15217,225200.0
2015-01-01,75035,278900.0
2015-01-01,2453,446400.0
2015-01-01,78602,142100.0
2015-01-01,76116,134400.0
2015-01-01,76021,183800.0
2015-01-01,75019,320600.0
2015-01-01,76040,153400.0
2015-01-01,43221,256400.0
2015-01-01,77840,166800.0
2015-01-01,78748,217300.0
2015-01-01,78626,175900.0
2015-01-01,37129,163400.0
2015-01-01,43214,228200.0
2015-01-01,80910,137800.0
2015-01-01,70663,115200.0
2015-01-01,78728,210400.0
2015-01-01,75287,253000.0
2015-01-01,58078,199000.0
2015-01-01,76108,118700.0
2015-02-01,99301,167700.0
2015-02-01,76051,264900.0
2015-02-01,78210,69900.0
2015-02-01,76039,170100.0
2015-02-01,75028,266200.0
2015-02-01,15217,226900.0
2015-02-01,75035,280900.0
2015-02-01,2453,450600.0
2015-02-01,78602,142600.0
2015-02-01,76116,135500.0
2015-02-01,76021,184600.0
2015-02-01,75019,322200.0
2015-02-01,76040,154400.0
2015-02-01,43221,257700.0
2015-02-01,77840,167500.0
2015-02-01,78748,218700.0
2015-02-01,78626,177000.0
2015-02-01,37129,164100.0
2015-02-01,43214,229200.0
2015-02-01,80910,138300.0
2015-02-01,70663,116600.0
2015-02-01,78728,212400.0
2015-02-01,75287,254400.0
2015-02-01,58078,200500.0
2015-02-01,76108,119400.0
2015-03-01,99301,168300.0
2015-03-01,76051,265600.0
2015-03-01,78210,71000.0
2015-03-01,76039,171000.0
2015-03-01,75028,267600.0
2015-03-01,15217,229600.0
2015-03-01,75035,282800.0
2015-03-01,2453,453500.0
2015-03-01,78602,142700.0
2015-03-01,76116,136200.0
2015-03-01,76021,185000.0
2015-03-01,75019,324500.0
2015-03-01,76040,155900.0
2015-03-01,43221,259700.0
2015-03-01,77840,168300.0
2015-03-01,78748,220700.0
2015-03-01,78626,178700.0
2015-03-01,37129,164800.0
2015-03-01,43214,230200.0
2015-03-01,80910,138800.0
2015-03-01,70663,118800.0
2015-03-01,78728,213600.0
2015-03-01,75287,256400.0
2015-03-01,58078,202100.0
2015-03-01,76108,119900.0
2015-04-01,99301,168700.0
2015-04-01,76051,266500.0
2015-04-01,78210,71700.0
2015-04-01,76039,171900.0
2015-04-01,75028,268700.0
2015-04-01,15217,233400.0
2015-04-01,75035,285800.0
2015-04-01,2453,454000.0
2015-04-01,78602,143000.0
2015-04-01,76116,135800.0
2015-04-01,76021,186000.0
2015-04-01,75019,326700.0
2015-04-01,76040,158100.0
2015-04-01,43221,262500.0
2015-04-01,77840,169000.0
2015-04-01,78748,223800.0
2015-04-01,78626,180700.0
2015-04-01,37129,165900.0
2015-04-01,43214,230800.0
2015-04-01,80910,139700.0
2015-04-01,70663,121200.0
2015-04-01,78728,214800.0
2015-04-01,75287,257800.0
2015-04-01,58078,203600.0
2015-04-01,76108,120300.0
2015-05-01,99301,169200.0
2015-05-01,76051,268200.0
2015-05-01,78210,72100.0
2015-05-01,76039,173100.0
2015-05-01,75028,271000.0
2015-05-01,15217,238800.0
2015-05-01,75035,289400.0
2015-05-01,2453,454700.0
2015-05-01,78602,143400.0
2015-05-01,76116,135700.0
2015-05-01,76021,188400.0
2015-05-01,75019,327600.0
2015-05-01,76040,160900.0
2015-05-01,43221,266100.0
2015-05-01,77840,169500.0
2015-05-01,78748,227600.0
2015-05-01,78626,182400.0
2015-05-01,37129,167600.0
2015-05-01,43214,231500.0
2015-05-01,80910,140800.0
2015-05-01,70663,123300.0
2015-05-01,78728,217000.0
2015-05-01,75287,258900.0
2015-05-01,58078,204800.0
2015-05-01,76108,120900.0
2015-06-01,99301,169800.0
2015-06-01,76051,270900.0
2015-06-01,78210,72700.0
2015-06-01,76039,174100.0
2015-06-01,75028,274900.0
2015-06-01,15217,243800.0
2015-06-01,75035,293200.0
2015-06-01,2453,457200.0
2015-06-01,78602,144600.0
2015-06-01,76116,136400.0
2015-06-01,76021,190700.0
2015-06-01,75019,327300.0
2015-06-01,76040,163100.0
2015-06-01,43221,270100.0
2015-06-01,77840,169700.0
2015-06-01,78748,230800.0
2015-06-01,78626,183400.0
2015-06-01,37129,169100.0
2015-06-01,43214,233000.0
2015-06-01,80910,142100.0
2015-06-01,70663,125700.0
2015-06-01,78728,218800.0
2015-06-01,75287,259900.0
2015-06-01,58078,206700.0
2015-06-01,76108,121600.0
2015-07-01,99301,170400.0
2015-07-01,76051,273600.0
2015-07-01,78210,73300.0
2015-07-01,76039,174600.0
2015-07-01,75028,279200.0
2015-07-01,15217,248300.0
2015-07-01,75035,297800.0
2015-07-01,2453,460700.0
2015-07-01,78602,146300.0
2015-07-01,76116,137300.0
2015-07-01,76021,192300.0
2015-07-01,75019,327200.0
2015-07-01,76040,164600.0
2015-07-01,43221,273700.0
2015-07-01,77840,170500.0
2015-07-01,78748,233100.0
2015-07-01,78626,184300.0
2015-07-01,37129,170500.0
2015-07-01,43214,234800.0
2015-07-01,80910,143300.0
2015-07-01,70663,128000.0
2015-07-01,78728,219300.0
2015-07-01,75287,260900.0
2015-07-01,58078,208700.0
2015-07-01,76108,122100.0
2015-08-01,99301,171000.0
2015-08-01,76051,276500.0
2015-08-01,78210,73800.0
2015-08-01,76039,175500.0
2015-08-01,75028,282200.0
2015-08-01,15217,253400.0
2015-08-01,75035,301900.0
2015-08-01,2453,464100.0
2015-08-01,78602,148000.0
2015-08-01,76116,138200.0
2015-08-01,76021,193800.0
2015-08-01,75019,327500.0
2015-08-01,76040,166100.0
2015-08-01,43221,276700.0
2015-08-01,77840,171500.0
2015-08-01,78748,235300.0
2015-08-01,78626,185800.0
2015-08-01,37129,172000.0
2015-08-01,43214,236500.0
2015-08-01,80910,144700.0
2015-08-01,70663,130100.0
2015-08-01,78728,218800.0
2015-08-01,75287,262400.0
2015-08-01,58078,210200.0
2015-08-01,76108,122300.0
2015-09-01,99301,171800.0
2015-09-01,76051,279100.0
2015-09-01,78210,74100.0
2015-09-01,76039,177500.0
2015-09-01,75028,283900.0
2015-09-01,15217,258400.0
2015-09-01,75035,304300.0
2015-09-01,2453,466500.0
2015-09-01,78602,149700.0
2015-09-01,76116,139700.0
2015-09-01,76021,195900.0
2015-09-01,75019,328100.0
2015-09-01,76040,167200.0
2015-09-01,43221,278400.0
2015-09-01,77840,172400.0
2015-09-01,78748,237600.0
2015-09-01,78626,187400.0
2015-09-01,37129,173500.0
2015-09-01,43214,237600.0
2015-09-01,80910,145900.0
2015-09-01,70663,132600.0
2015-09-01,78728,219200.0
2015-09-01,75287,265200.0
2015-09-01,58078,212000.0
2015-09-01,76108,122800.0
2015-10-01,99301,173000.0
2015-10-01,76051,281600.0
2015-10-01,78210,74300.0
2015-10-01,76039,179200.0
2015-10-01,75028,286000.0
2015-10-01,15217,262700.0
2015-10-01,75035,306600.0
2015-10-01,2453,467800.0
2015-10-01,78602,151900.0
2015-10-01,76116,141500.0
2015-10-01,76021,198100.0
2015-10-01,75019,328800.0
2015-10-01,76040,168200.0
2015-10-01,43221,278700.0
2015-10-01,77840,173100.0
2015-10-01,78748,239500.0
2015-10-01,78626,188500.0
2015-10-01,37129,174700.0
2015-10-01,43214,237600.0
2015-10-01,80910,146900.0
2015-10-01,70663,135100.0
2015-10-01,78728,220000.0
2015-10-01,75287,268400.0
2015-10-01,58078,214400.0
2015-10-01,76108,123900.0
2015-11-01,99301,174100.0
2015-11-01,76051,284700.0
2015-11-01,78210,74900.0
2015-11-01,76039,179400.0
2015-11-01,75028,288600.0
2015-11-01,15217,266600.0
2015-11-01,75035,309200.0
2015-11-01,2453,469600.0
2015-11-01,78602,154100.0
2015-11-01,76116,143200.0
2015-11-01,76021,199900.0
2015-11-01,75019,329500.0
2015-11-01,76040,169000.0
2015-11-01,43221,279200.0
2015-11-01,77840,174100.0
2015-11-01,78748,241200.0
2015-11-01,78626,189600.0
2015-11-01,37129,175900.0
2015-11-01,43214,236900.0
2015-11-01,80910,147400.0
2015-11-01,70663,136500.0
2015-11-01,78728,220300.0
2015-11-01,75287,271500.0
2015-11-01,58078,216000.0
2015-11-01,76108,124600.0
2015-12-01,99301,174900.0
2015-12-01,76051,288600.0
2015-12-01,78210,75500.0
2015-12-01,76039,178800.0
2015-12-01,75028,291100.0
2015-12-01,15217,269600.0
2015-12-01,75035,311400.0
2015-12-01,2453,471400.0
2015-12-01,78602,156300.0
2015-12-01,76116,144700.0
2015-12-01,76021,201500.0
2015-12-01,75019,330400.0
2015-12-01,76040,169500.0
2015-12-01,43221,279800.0
2015-12-01,77840,174700.0
2015-12-01,78748,243600.0
2015-12-01,78626,191000.0
2015-12-01,37129,177100.0
2015-12-01,43214,236800.0
2015-12-01,80910,147800.0
2015-12-01,70663,137500.0
2015-12-01,78728,220300.0
2015-12-01,75287,274600.0
2015-12-01,58078,217000.0
2015-12-01,76108,124900.0
2016-01-01,99301,176000.0
2016-01-01,76051,292700.0
2016-01-01,78210,75800.0
2016-01-01,76039,179300.0
2016-01-01,75028,292800.0
2016-01-01,15217,272100.0
2016-01-01,75035,313700.0
2016-01-01,2453,474300.0
2016-01-01,78602,159000.0
2016-01-01,76116,146100.0
2016-01-01,76021,203200.0
2016-01-01,75019,332000.0
2016-01-01,76040,170700.0
2016-01-01,43221,279700.0
2016-01-01,77840,174900.0
2016-01-01,78748,246100.0
2016-01-01,78626,192600.0
2016-01-01,37129,178400.0
2016-01-01,43214,237000.0
2016-01-01,80910,148500.0
2016-01-01,70663,139100.0
2016-01-01,78728,221200.0
2016-01-01,75287,277700.0
2016-01-01,58078,217800.0
2016-01-01,76108,125700.0
2016-02-01,99301,178000.0
2016-02-01,76051,296700.0
2016-02-01,78210,75900.0
2016-02-01,76039,181400.0
2016-02-01,75028,294400.0
2016-02-01,15217,274300.0
2016-02-01,75035,316500.0
2016-02-01,2453,478700.0
2016-02-01,78602,162200.0
2016-02-01,76116,147400.0
2016-02-01,76021,205500.0
2016-02-01,75019,335700.0
2016-02-01,76040,172700.0
2016-02-01,43221,278900.0
2016-02-01,77840,174700.0
2016-02-01,78748,248100.0
2016-02-01,78626,194100.0
2016-02-01,37129,179800.0
2016-02-01,43214,236600.0
2016-02-01,80910,149900.0
2016-02-01,70663,139900.0
2016-02-01,78728,223400.0
2016-02-01,75287,281000.0
2016-02-01,58078,218900.0
2016-02-01,76108,126800.0
2016-03-01,99301,180200.0
2016-03-01,76051,300400.0
2016-03-01,78210,76300.0
2016-03-01,76039,184100.0
2016-03-01,75028,295500.0
2016-03-01,15217,275900.0
2016-03-01,75035,319400.0
2016-03-01,2453,483400.0
2016-03-01,78602,164600.0
2016-03-01,76116,148600.0
2016-03-01,76021,208400.0
2016-03-01,75019,341500.0
2016-03-01,76040,174300.0
2016-03-01,43221,278900.0
2016-03-01,77840,174700.0
2016-03-01,78748,250200.0
2016-03-01,78626,195900.0
2016-03-01,37129,181200.0
2016-03-01,43214,237100.0
2016-03-01,80910,151400.0
2016-03-01,70663,139300.0
2016-03-01,78728,226700.0
2016-03-01,75287,283800.0
2016-03-01,58078,220500.0
2016-03-01,76108,127500.0
2016-04-01,99301,182400.0
2016-04-01,76051,303800.0
2016-04-01,78210,77000.0
2016-04-01,76039,186600.0
2016-04-01,75028,296900.0
2016-04-01,15217,276700.0
2016-04-01,75035,322000.0
2016-04-01,2453,488300.0
2016-04-01,78602,166100.0
2016-04-01,76116,150200.0
2016-04-01,76021,210800.0
2016-04-01,75019,347400.0
2016-04-01,76040,175300.0
2016-04-01,43221,280000.0
2016-04-01,77840,175400.0
2016-04-01,78748,252200.0
2016-04-01,78626,197800.0
2016-04-01,37129,182700.0
2016-04-01,43214,239400.0
2016-04-01,80910,153100.0
2016-04-01,70663,138900.0
2016-04-01,78728,230000.0
2016-04-01,75287,286600.0
2016-04-01,58078,221700.0
2016-04-01,76108,128400.0
2016-05-01,99301,184700.0
2016-05-01,76051,306900.0
2016-05-01,78210,77800.0
2016-05-01,76039,189200.0
2016-05-01,75028,298800.0
2016-05-01,15217,277100.0
2016-05-01,75035,324200.0
2016-05-01,2453,494000.0
2016-05-01,78602,167400.0
2016-05-01,76116,152700.0
2016-05-01,76021,212400.0
2016-05-01,75019,352800.0
2016-05-01,76040,176300.0
2016-05-01,43221,282000.0
2016-05-01,77840,176800.0
2016-05-01,78748,254200.0
2016-05-01,78626,199700.0
2016-05-01,37129,184000.0
2016-05-01,43214,242600.0
2016-05-01,80910,154700.0
2016-05-01,70663,139100.0
2016-05-01,78728,233200.0
2016-05-01,75287,290600.0
2016-05-01,58078,223200.0
2016-05-01,76108,129800.0
2016-06-01,99301,187000.0
2016-06-01,76051,308900.0
2016-06-01,78210,78400.0
2016-06-01,76039,191700.0
2016-06-01,75028,301100.0
2016-06-01,15217,278200.0
2016-06-01,75035,327300.0
2016-06-01,2453,500700.0
2016-06-01,78602,169000.0
2016-06-01,76116,155400.0
2016-06-01,76021,214800.0
2016-06-01,75019,358500.0
2016-06-01,76040,177500.0
2016-06-01,43221,285200.0
2016-06-01,77840,177800.0
2016-06-01,78748,256300.0
2016-06-01,78626,201900.0
2016-06-01,37129,185500.0
2016-06-01,43214,246600.0
2016-06-01,80910,156300.0
2016-06-01,70663,138500.0
2016-06-01,78728,236600.0
2016-06-01,75287,295400.0
2016-06-01,58078,224900.0
2016-06-01,76108,131500.0
2016-07-01,99301,188700.0
2016-07-01,76051,309700.0
2016-07-01,78210,79100.0
2016-07-01,76039,194100.0
2016-07-01,75028,303600.0
2016-07-01,15217,280500.0
2016-07-01,75035,331100.0
2016-07-01,2453,507100.0
2016-07-01,78602,168800.0
2016-07-01,76116,156500.0
2016-07-01,76021,218000.0
2016-07-01,75019,363000.0
2016-07-01,76040,178900.0
2016-07-01,43221,288900.0
2016-07-01,77840,178400.0
2016-07-01,78748,258500.0
2016-07-01,78626,203800.0
2016-07-01,37129,187100.0
2016-07-01,43214,251500.0
2016-07-01,80910,158200.0
2016-07-01,70663,136100.0
2016-07-01,78728,239500.0
2016-07-01,75287,299200.0
2016-07-01,58078,226200.0
2016-07-01,76108,133100.0
2016-08-01,99301,189900.0
2016-08-01,76051,310600.0
2016-08-01,78210,80200.0
2016-08-01,76039,195600.0
2016-08-01,75028,306200.0
2016-08-01,15217,282100.0
2016-08-01,75035,334700.0
2016-08-01,2453,513100.0
2016-08-01,78602,167600.0
2016-08-01,76116,156900.0
2016-08-01,76021,220900.0
2016-08-01,75019,366300.0
2016-08-01,76040,180400.0
2016-08-01,43221,292100.0
2016-08-01,77840,179000.0
2016-08-01,78748,259700.0
2016-08-01,78626,205200.0
2016-08-01,37129,188400.0
2016-08-01,43214,255600.0
2016-08-01,80910,160200.0
2016-08-01,70663,132100.0
2016-08-01,78728,242100.0
2016-08-01,75287,301700.0
2016-08-01,58078,227800.0
2016-08-01,76108,134600.0
2016-09-01,99301,190600.0
2016-09-01,76051,312100.0
2016-09-01,78210,81500.0
2016-09-01,76039,196600.0
2016-09-01,75028,308200.0
2016-09-01,15217,282600.0
2016-09-01,75035,337500.0
2016-09-01,2453,518900.0
2016-09-01,78602,167800.0
2016-09-01,76116,157400.0
2016-09-01,76021,223800.0
2016-09-01,75019,370000.0
2016-09-01,76040,182000.0
2016-09-01,43221,295100.0
2016-09-01,77840,180200.0
2016-09-01,78748,260200.0
2016-09-01,78626,207300.0
2016-09-01,37129,190000.0
2016-09-01,43214,258000.0
2016-09-01,80910,161800.0
2016-09-01,70663,128600.0
2016-09-01,78728,243800.0
2016-09-01,75287,303700.0
2016-09-01,58078,231200.0
2016-09-01,76108,136200.0
2016-10-01,99301,191300.0
2016-10-01,76051,313800.0
2016-10-01,78210,82100.0
2016-10-01,76039,197900.0
2016-10-01,75028,309900.0
2016-10-01,15217,284400.0
2016-10-01,75035,339000.0
2016-10-01,2453,523700.0
2016-10-01,78602,169100.0
2016-10-01,76116,157700.0
2016-10-01,76021,227100.0
2016-10-01,75019,373900.0
2016-10-01,76040,182900.0
2016-10-01,43221,298000.0
2016-10-01,77840,182200.0
2016-10-01,78748,260800.0
2016-10-01,78626,209500.0
2016-10-01,37129,191700.0
2016-10-01,43214,259500.0
2016-10-01,80910,163500.0
2016-10-01,70663,126800.0
2016-10-01,78728,244700.0
2016-10-01,75287,306000.0
2016-10-01,58078,234500.0
2016-10-01,76108,137800.0
2016-11-01,99301,192200.0
2016-11-01,76051,315100.0
2016-11-01,78210,82500.0
2016-11-01,76039,199700.0
2016-11-01,75028,311100.0
2016-11-01,15217,287300.0
2016-11-01,75035,339600.0
2016-11-01,2453,527600.0
2016-11-01,78602,169400.0
2016-11-01,76116,157600.0
2016-11-01,76021,230500.0
2016-11-01,75019,376700.0
2016-11-01,76040,184100.0
2016-11-01,43221,300000.0
2016-11-01,77840,184500.0
2016-11-01,78748,261500.0
2016-11-01,78626,211100.0
2016-11-01,37129,192700.0
2016-11-01,43214,261200.0
2016-11-01,80910,165800.0
2016-11-01,70663,126200.0
2016-11-01,78728,246300.0
2016-11-01,75287,307800.0
2016-11-01,58078,236500.0
2016-11-01,76108,139600.0
2016-12-01,99301,192900.0
2016-12-01,76051,316100.0
2016-12-01,78210,83700.0
2016-12-01,76039,201600.0
2016-12-01,75028,311800.0
2016-12-01,15217,290000.0
2016-12-01,75035,340700.0
2016-12-01,2453,532200.0
2016-12-01,78602,169600.0
2016-12-01,76116,158400.0
2016-12-01,76021,233700.0
2016-12-01,75019,379300.0
2016-12-01,76040,186200.0
2016-12-01,43221,302300.0
2016-12-01,77840,187000.0
2016-12-01,78748,261700.0
2016-12-01,78626,211600.0
2016-12-01,37129,193600.0
2016-12-01,43214,263400.0
2016-12-01,80910,168600.0
2016-12-01,70663,125800.0
2016-12-01,78728,249400.0
2016-12-01,75287,308800.0
2016-12-01,58078,237400.0
2016-12-01,76108,141400.0
2017-01-01,99301,194100.0
2017-01-01,76051,318000.0
2017-01-01,78210,85900.0
2017-01-01,76039,203700.0
2017-01-01,75028,312900.0
2017-01-01,15217,292400.0
2017-01-01,75035,341700.0
2017-01-01,2453,537200.0
2017-01-01,78602,170300.0
2017-01-01,76116,160100.0
2017-01-01,76021,236400.0
2017-01-01,75019,382600.0
2017-01-01,76040,188800.0
2017-01-01,43221,306100.0
2017-01-01,77840,189700.0
2017-01-01,78748,262400.0
2017-01-01,78626,212100.0
2017-01-01,37129,195000.0
2017-01-01,43214,266200.0
2017-01-01,80910,170900.0
2017-01-01,70663,125300.0
2017-01-01,78728,252100.0
2017-01-01,75287,309400.0
2017-01-01,58078,238400.0
2017-01-01,76108,143500.0
2017-02-01,99301,196200.0
2017-02-01,76051,320000.0
2017-02-01,78210,87800.0
2017-02-01,76039,205700.0
2017-02-01,75028,314400.0
2017-02-01,15217,294500.0
2017-02-01,75035,342800.0
2017-02-01,2453,543000.0
2017-02-01,78602,170900.0
2017-02-01,76116,161900.0
2017-02-01,76021,238900.0
2017-02-01,75019,386300.0
2017-02-01,76040,190800.0
2017-02-01,43221,311000.0
2017-02-01,77840,192100.0
2017-02-01,78748,263700.0
2017-02-01,78626,213500.0
2017-02-01,37129,196900.0
2017-02-01,43214,269500.0
2017-02-01,80910,172700.0
2017-02-01,70663,125300.0
2017-02-01,78728,253200.0
2017-02-01,75287,309900.0
2017-02-01,58078,239800.0
2017-02-01,76108,145500.0
2017-03-01,99301,198500.0
2017-03-01,76051,321200.0
2017-03-01,78210,89300.0
2017-03-01,76039,206900.0
2017-03-01,75028,316000.0
2017-03-01,15217,295800.0
2017-03-01,75035,344300.0
2017-03-01,2453,549400.0
2017-03-01,78602,171700.0
2017-03-01,76116,163900.0
2017-03-01,76021,241200.0
2017-03-01,75019,389400.0
2017-03-01,76040,192300.0
2017-03-01,43221,316000.0
2017-03-01,77840,193600.0
2017-03-01,78748,265000.0
2017-03-01,78626,215700.0
2017-03-01,37129,199100.0
2017-03-01,43214,273300.0
2017-03-01,80910,174700.0
2017-03-01,70663,125900.0
2017-03-01,78728,253600.0
2017-03-01,75287,311600.0
2017-03-01,58078,240700.0
2017-03-01,76108,147100.0
2017-04-01,99301,200200.0
2017-04-01,76051,322600.0
2017-04-01,78210,91200.0
2017-04-01,76039,208000.0
2017-04-01,75028,317800.0
2017-04-01,15217,297000.0
2017-04-01,75035,346500.0
2017-04-01,2453,554500.0
2017-04-01,78602,173900.0
2017-04-01,76116,166400.0
2017-04-01,76021,243100.0
2017-04-01,75019,392200.0
2017-04-01,76040,193600.0
2017-04-01,43221,319800.0
2017-04-01,77840,195200.0
2017-04-01,78748,266000.0
2017-04-01,78626,217700.0
2017-04-01,37129,201500.0
2017-04-01,43214,276300.0
2017-04-01,80910,177100.0
2017-04-01,70663,126600.0
2017-04-01,78728,254500.0
2017-04-01,75287,314600.0
2017-04-01,58078,241400.0
2017-04-01,76108,148500.0
2017-05-01,99301,201700.0
2017-05-01,76051,324600.0
2017-05-01,78210,94300.0
2017-05-01,76039,209300.0
2017-05-01,75028,319300.0
2017-05-01,15217,299700.0
2017-05-01,75035,349100.0
2017-05-01,2453,557700.0
2017-05-01,78602,177900.0
2017-05-01,76116,168500.0
2017-05-01,76021,244600.0
2017-05-01,75019,394900.0
2017-05-01,76040,195000.0
2017-05-01,43221,322500.0
2017-05-01,77840,197800.0
2017-05-01,78748,267100.0
2017-05-01,78626,219200.0
2017-05-01,37129,203300.0
2017-05-01,43214,278900.0
2017-05-01,80910,179800.0
2017-05-01,70663,127500.0
2017-05-01,78728,255500.0
2017-05-01,75287,316900.0
2017-05-01,58078,242400.0
2017-05-01,76108,149600.0
2017-06-01,99301,203500.0
2017-06-01,76051,326900.0
2017-06-01,78210,97500.0
2017-06-01,76039,211200.0
2017-06-01,75028,319400.0
2017-06-01,15217,303100.0
2017-06-01,75035,351000.0
2017-06-01,2453,561400.0
2017-06-01,78602,182000.0
2017-06-01,76116,170300.0
2017-06-01,76021,246200.0
2017-06-01,75019,396900.0
2017-06-01,76040,197200.0
2017-06-01,43221,324100.0
2017-06-01,77840,200600.0
2017-06-01,78748,268100.0
2017-06-01,78626,220900.0
2017-06-01,37129,204900.0
2017-06-01,43214,281100.0
2017-06-01,80910,182200.0
2017-06-01,70663,128000.0
2017-06-01,78728,256300.0
2017-06-01,75287,317800.0
2017-06-01,58078,243100.0
2017-06-01,76108,150600.0
2017-07-01,99301,205400.0
2017-07-01,76051,330300.0
2017-07-01,78210,100300.0
2017-07-01,76039,213700.0
2017-07-01,75028,320000.0
2017-07-01,15217,304700.0
2017-07-01,75035,351800.0
2017-07-01,2453,566000.0
2017-07-01,78602,185800.0
2017-07-01,76116,172400.0
2017-07-01,76021,248200.0
2017-07-01,75019,398900.0
2017-07-01,76040,200200.0
2017-07-01,43221,325600.0
2017-07-01,77840,201600.0
2017-07-01,78748,268400.0
2017-07-01,78626,222600.0
2017-07-01,37129,207600.0
